Study_ID,Type,Group1,Group2,LOD,Variant,Num_ppl,Day_measure,NAb_mean,NAb_SD,NAb_l95,NAb_u95,NAb_med,NAb_q1,NAb_q3,NAb_min,NAb_max,LOD_50,DOI
PZ6_PC,Obs,ConvOmicron,NA,1.301029996,Deltacron,20,25,2.45331834,NA,2.136720567,2.769377326,NA,NA,NA,NA,NA,N,http://doi.org/10.1080/22221751.2022.2099305
PZ7_PC,Obs,Pf,NA,1.477121255,D614G,26,21,1.949390007,NA,1.556061159,2.15347949,NA,NA,NA,NA,NA,Y,https://doi.org/10.1016/j.chom.2021.12.004 
PZ7_PC,Obs,Pf,NA,1.477121255,D614G,26,83,2.201397124,NA,1.99056083,2.348985957,NA,NA,NA,NA,NA,Y,https://doi.org/10.1016/j.chom.2021.12.004 
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,D614G,26,21,3.155943018,NA,3.022407749,3.223347949,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,D614G,26,112,2.139879086,NA,2.001387523,2.245808677,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,Alpha,26,21,3.2999429,NA,NA,NA,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,Beta,26,21,2.629409599,NA,NA,NA,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,Delta,26,21,3.067442843,NA,2.805609588,3.237578923,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,Gamma,26,21,3.164650216,NA,NA,NA,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,Iota,26,21,2.589949601,NA,NA,NA,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf112,NA,1.477121255,SARS-COV-1,26,21,2.799340549,NA,2.546431608,2.961121969,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,D614G,12,21,2.056904851,NA,1.907088745,2.166282067,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,Alpha,12,21,1.944482672,NA,1.794766798,2.053961507,NA,NA,NA,NA,NA,Y,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,Beta,12,21,1.799340549,NA,1.691081492,1.889805752,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,Delta,12,21,2.359835482,NA,2.097187873,2.511869998,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,Gamma,12,21,2.475671188,NA,2.295874845,2.606907789,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,Iota,12,21,2.204119983,NA,2.062619584,2.321805484,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,Pf_Pf30,NA,1.477121255,SARS-COV-1,12,21,1.531478917,NA,NA,NA,NA,NA,NA,NA,NA,Y,https://doi.org/10.1016/j.chom.2021.12.004
PZ7_PC,Obs,ConvNR,NA,1.477121255,,27,281,1.991226076,NA,1.898231385,2.088313316,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.chom.2021.12.004
PZ8_PC,Obs,Pf_Pf21,NA,1.301029996,Alpha,21,NA,2.497551599,NA,2.312367795,2.674181163,NA,NA,NA,NA,NA,N,https://doi.org/10.1111/all.15189
PZ8_PC,Obs,Pf_Pf21,NA,1.301029996,Beta,21,NA,2.206960729,NA,2.095831625,2.503245771,NA,NA,NA,NA,NA,N,https://doi.org/10.1111/all.15189
PZ8_PC,Obs,ConvNR,NA,1.301029996,Alpha,11,NA,2.514640711,NA,2.16708092,2.765340662,NA,NA,NA,NA,NA,N,https://doi.org/10.1111/all.15189
PZ8_PC,Obs,ConvNR,NA,1.301029996,Beta,11,NA,1.904985881,NA,1.665674781,2.232589563,NA,NA,NA,NA,NA,N,https://doi.org/10.1111/all.15189
PZ9_PC,Obs,Pf_Pf,NA,1.301029996,D614G,9,90,2.933993164,476,2.537491677,3.137499696,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,Pf_Pf,NA,1.301029996,Beta,9,90,2.235528447,123,1.612465964,2.487491892,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,Pf_Pf,NA,1.301029996,Delta,9,90,2.511883361,142,2.23749347,2.674998844,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,Pf_Pf,NA,1.301029996,Omicron,9,90,1.397940009,36,0,1.787460475,NA,NA,NA,NA,NA,Y,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,ConvNR,NA,1.301029996,D614G,10,45,2.367355921,94,2.737494794,3.249997702,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,ConvNR,NA,1.301029996,Beta,10,45,1.812913357,49,1.374931554,2.637499736,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,ConvNR,NA,1.301029996,Delta,10,45,2.008600172,41,2.224998961,2.774998437,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103944
PZ9_PC,Obs,ConvNR,NA,1.301029996,Omicron,10,45,0.954242509,36,0,1.662474504,NA,NA,NA,NA,NA,Y,https://doi.org/10.1016/j.ebiom.2022.103944
PZ10_PC,Obs,Conv_Pf,NA,1,WT,20,28,2.505149978,NA,2.505149978,2.505149978,NA,NA,NA,NA,NA,N,https://doi.org/10.2807/1560-7917.ES.2022.27.18.2200178
PZ10_PC,Obs,Conv_Pf,NA,1,Omicron,20,28,2.083860801,NA,1.929418926,2.238046103,NA,NA,NA,NA,NA,N,https://doi.org/10.2807/1560-7917.ES.2022.27.18.2200178
PZ10_PC,Obs,Conv_Pf,NA,1,Omicron,20,28,2.15896526,NA,2.053846427,2.263872677,NA,NA,NA,NA,NA,N,https://doi.org/10.2807/1560-7917.ES.2022.27.18.2200178
PZ10_PC,Obs,ConvWT,NA,1,WT,20,170,1.918030337,NA,1.763427994,2.072984745,NA,NA,NA,NA,NA,N,https://doi.org/10.2807/1560-7917.ES.2022.27.18.2200178
PZ10_PC,Obs,ConvWT,NA,1,Omicron,20,170,0.908485019,NA,0.740362689,1.08278537,NA,NA,NA,NA,NA,N,https://doi.org/10.2807/1560-7917.ES.2022.27.18.2200178
PZ10_PC,Obs,ConvWT,NA,1,Omicron,20,170,0.954242509,NA,0.826074803,1.086359831,NA,NA,NA,NA,NA,N,https://doi.org/10.2807/1560-7917.ES.2022.27.18.2200178
PZ11_PC,Obs,Pf,NA,1,,15,20,2.668106238,NA,2.445930969,2.851350091,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103972
PZ11_PC,Obs,Pf_Pf21,NA,1,,15,19,3.923632533,NA,3.608107583,4.216216061,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103972
PZ11_PC,Obs,ConvNR,NA,1,,31,21,3.203277721,NA,2.97297074,3.324282455,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.ebiom.2022.103972
AZ1,RCT,AZ,,,WT,37,56,NA,NA,NA,NA,0.539076099,0.445604203,1.138618434,NA,NA,N,10.1016/S0140-6736(20)31604-4
AZ1,RCT,AZ_AZ28,,,WT,9,14,NA,NA,NA,NA,1.457124626,1.233757363,1.527629901,NA,NA,N,10.1016/S0140-6736(20)31604-4
AZ1,RCT,ConvWT,,,WT,5,20,1.770852012,1.548143637,NA,NA,NA,NA,NA,NA,NA,N,10.1016/S0140-6736(20)31604-4
AZ2,Obs,AZ,,1,WT,42,21,1.113943352,NA,0.903089987,1.342422681,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ2,Obs,AZ_AZ56,,1,WT,42,28,1.255272505,NA,1.041392685,1.477121255,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ2,Obs,ConvWT,,1,WT,67,42,2.214843848,NA,2.089905111,2.340444115,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ2,Obs,PZ,,1,WT,54,21,1.176091259,NA,1,1.301029996,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ2,Obs,PZ_PZ21,,1,WT,54,28,2.330413773,NA,2.184691431,2.475671188,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ2,Obs,AZ_AZ56_PZ175,,1,WT,42,28,2.57863921,NA,2.344392274,2.812913357,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ2,Obs,PZ_PZ21_PZ301,,1,WT,54,28,3.076276255,NA,2.912222057,3.254789687,NA,NA,NA,NA,NA,N,10.1371/journal.pmed.1003991
AZ3,Obs,AZ,,,WT,37,21,2.06669855,2.065206128,NA,NA,NA,NA,NA,NA,NA,N,10.1093/infdis/jiab579
AZ3,Obs,AZ_AZ28,,,WT,81,14,2.650307523,2.532754379,NA,NA,NA,NA,NA,NA,NA,N,10.1093/infdis/jiab579
AZ3,Obs,ConvNR,,,WT,18,28,3.672836454,3.514547753,NA,NA,NA,NA,NA,NA,NA,N,10.1093/infdis/jiab579
AZ3,Obs,PZ,,,WT,31,21,2.262688344,2.192009593,NA,NA,NA,NA,NA,NA,NA,N,10.1093/infdis/jiab579
AZ3,Obs,PZ_PZ21,,,WT,36,7,3.405517107,3.406028945,NA,NA,NA,NA,NA,NA,NA,N,10.1093/infdis/jiab579
SV28,Obs,PZ_PZ21_PZ,,1,WT,20,NA,2.505149978,NA,2.505149978,2.505149978,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,PZ_PZ21_PZ,,1,Omicron,20,NA,1.828015064,NA,1.658011397,1.998259338,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,PZ_PZ21_PZ,,1,Omicron,20,NA,1.978180517,NA,1.867467488,2.089198367,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,SV_SV28_SV,,1,WT,20,NA,1.812913357,NA,1.641474111,1.984527313,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,SV_SV28_SV,,1,Omicron,20,NA,0.908485019,NA,0.806179974,1.012837225,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,SV_SV28_SV,,1,Omicron,20,NA,0.968482949,NA,0.892094603,1.06069784,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,SV_SV28_PZ,,1,WT,20,NA,2.490099005,NA,2.458637849,2.521661015,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,SV_SV28_PZ,,1,Omicron,20,NA,1.707570176,NA,1.517195898,1.897627091,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
SV28,Obs,SV_SV28_PZ,,1,Omicron,20,NA,1.662757832,NA,1.465382851,1.859138297,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.18.2200178
PZ619,Obs,AZ_AZ28,,1,WT,13,33,1.982271233,1.954242509,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10020332 
PZ619,Obs,AZ_PZ,,1,WT,6,31,2.31386722,2.045322979,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10020332 
PZ619,Obs,PZ_PZ21,,1,WT,22,32,2.550228353,2.584331224,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10020332 
PZ619,Obs,ConvWT,,1,WT,17,144,2.117271296,2.093421685,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10020332 
PZ627,Obs,PZ_PZ21,,,WT,9,69,2.935507266,2.675778342,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,PZ_PZ21,,,Beta,9,69,2.252853031,2.093421685,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,PZ_PZ21,,,Delta,9,69,2.408239965,2.222716471,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,PZ_PZ21,,,Delta,9,69,2.409933123,2.255272505,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,PZ_PZ21,,,Mu,9,69,2.103803721,1.991226076,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,PZ_PZ21,,,C.1.2,9,69,2.037426498,2.049218023,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,ConvNR,,,WT,8,45,2.523746467,2.227886705,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,ConvNR,,,Beta,8,45,1.880813592,1.544068044,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,ConvNR,,,Delta,8,45,1.939519253,1.579783597,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,ConvNR,,,Delta,8,45,1.954242509,1.568201724,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,ConvNR,,,Mu,8,45,1.851258349,1.748188027,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ627,Obs,ConvNR,,,C.1.2,8,45,1.633468456,1.414973348,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.celrep.2021.110237 
PZ660,Obs,PZ_PZ21_PZ,,,WT,10,7,2.741151599,2.838219222,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-021-01294-w 
PZ660,Obs,PZ_PZ21_PZ,,,Alpha,10,7,2.434568904,2.544068044,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-021-01294-w 
PZ660,Obs,ConvNR,,,WT,24,30,2.240549248,2.929418926,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-021-01294-w 
PZ660,Obs,ConvNR,,,Alpha,24,30,2.11058971,2.697229343,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-021-01294-w 
PZ670,Obs,PZ_PZ21,,1,WT,30,30,2.671450554,2.291590826,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050703 
PZ670,Obs,PZ_PZ21,,1,WT,30,30,2.243038049,2.290924559,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050704
PZ670,Obs,PZ_PZ21,,1,Alpha,30,30,2.261738547,2.319730494,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050705
PZ670,Obs,PZ_PZ21,,1,Gamma,30,30,1.966939163,1.897627091,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050706
PZ670,Obs,PZ_PZ21,,1,Beta,30,30,1.166430114,1.183269844,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050707
PZ670,Obs,PZ_PZ21,,1,B.1.258.17,30,30,1.380211242,1.205475037,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050708
PZ670,Obs,PZ_PZ21,,1,C.36.3 (1),30,30,1.749504424,2.059184618,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050709
PZ670,Obs,PZ_PZ21,,1,Eta,30,30,1.20871002,1.074450719,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050710
PZ670,Obs,PZ_PZ21,,1,Delta,30,30,1.282622113,1.12904506,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050711
PZ670,Obs,PZ_PZ21,,1,Mu,30,30,1.096910013,0.9990435,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050712
PZ670,Obs,PZ_PZ21,,1,C.36.3 (2),30,30,1.656385719,1.630732893,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050713
PZ670,Obs,PZ_PZ21,,1,Lambda,30,30,1.130333768,0.985067033,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050714
PZ670,Obs,PZ_PZ21,,1,Delta,30,30,1.344981414,1.131618664,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050715
PZ670,Obs,PZ_PZ21,,1,Omicron,30,30,0.698970004,0,NA,NA,NA,NA,NA,NA,NA,Y,10.3390/vaccines10050716
PZ670,Obs,PZ_PZ21,,1,WT,28,180,1.88326386,1.98403198,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050703 
PZ670,Obs,PZ_PZ21,,1,WT,28,180,1.281260687,1.088136089,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050704
PZ670,Obs,PZ_PZ21,,1,Alpha,28,180,1.038620162,0.995284108,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050705
PZ670,Obs,PZ_PZ21,,1,Gamma,28,180,1.06483222,1.043755127,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050706
PZ670,Obs,PZ_PZ21,,1,Beta,28,180,0.885304668,0.728678367,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050707
PZ670,Obs,PZ_PZ21,,1,B.1.258.17,28,180,0.984212167,0.856849679,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050708
PZ670,Obs,PZ_PZ21,,1,C.36.3 (1),28,180,1.225050696,1.08849047,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050709
PZ670,Obs,PZ_PZ21,,1,Eta,28,180,1.111598525,1.359266165,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050710
PZ670,Obs,PZ_PZ21,,1,Delta,28,180,0.933031495,0.719745493,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050711
PZ670,Obs,PZ_PZ21,,1,Mu,28,180,0.905039928,0.534787359,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050712
PZ670,Obs,PZ_PZ21,,1,C.36.3 (2),28,180,1.022840611,0.881840968,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050713
PZ670,Obs,PZ_PZ21,,1,Lambda,28,180,0.875061263,0.405858399,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050714
PZ670,Obs,PZ_PZ21,,1,Delta,28,180,0.905039928,0.61898892,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050715
PZ670,Obs,PZ_PZ21,,1,Omicron,28,180,0.698970004,0,NA,NA,NA,NA,NA,NA,NA,Y,10.3390/vaccines10050716
PZ670,Obs,PZ_PZ21,,1,WT,22,30,2.718999638,2.197556213,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050703 
PZ670,Obs,PZ_PZ21,,1,WT,22,30,2.682866796,2.312388949,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050704
PZ670,Obs,PZ_PZ21,,1,Alpha,22,30,2.697403723,2.302114377,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050705
PZ670,Obs,PZ_PZ21,,1,Gamma,22,30,2.391640703,2.363047595,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050706
PZ670,Obs,PZ_PZ21,,1,Beta,22,30,2.317018101,2.343408594,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050707
PZ670,Obs,PZ_PZ21,,1,B.1.258.17,22,30,2.510008513,2.333648757,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050708
PZ670,Obs,PZ_PZ21,,1,C.36.3 (1),22,30,2.59206567,2.354684554,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050709
PZ670,Obs,PZ_PZ21,,1,Eta,22,30,2.200303183,2.214843848,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050710
PZ670,Obs,PZ_PZ21,,1,Delta,22,30,2.599118565,2.34752516,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050711
PZ670,Obs,PZ_PZ21,,1,Mu,22,30,2.21031852,2.305136319,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050712
PZ670,Obs,PZ_PZ21,,1,C.36.3 (2),22,30,2.502700175,2.352953912,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050713
PZ670,Obs,PZ_PZ21,,1,Lambda,22,30,2.342422681,2.337059726,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050714
PZ670,Obs,PZ_PZ21,,1,Delta,22,30,2.557386882,2.389520466,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050715
PZ670,Obs,PZ_PZ21,,1,Omicron,22,30,1.650987094,1.699056855,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050716
PZ670,Obs,ConvWT,,1,WT,30,26,2.585122186,2.387567779,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050703 
PZ670,Obs,ConvWT,,1,WT,30,26,2.236285277,2.270212855,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050704
PZ670,Obs,ConvWT,,1,Alpha,30,26,2.599337133,2.396548038,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050705
PZ670,Obs,ConvWT,,1,Gamma,30,26,2.180985581,2.293141483,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050706
PZ670,Obs,ConvWT,,1,Beta,30,26,1.552303109,1.669781615,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050707
PZ670,Obs,ConvWT,,1,B.1.258.17,30,26,1.550228353,1.610766595,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050708
PZ670,Obs,ConvWT,,1,C.36.3 (1),30,26,1.797059695,2.075911761,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050709
PZ670,Obs,ConvWT,,1,Eta,30,26,1.631748074,1.746867628,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050710
PZ670,Obs,ConvWT,,1,Delta,30,26,1.711807229,1.818225894,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050711
PZ670,Obs,ConvWT,,1,Mu,30,26,1.444513206,1.589949601,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050712
PZ670,Obs,ConvWT,,1,C.36.3 (2),30,26,1.791199246,2.107888025,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050713
PZ670,Obs,ConvWT,,1,Lambda,30,26,1.255272505,1.464489547,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050714
PZ670,Obs,ConvWT,,1,Delta,30,26,1.635182049,1.71222867,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050715
PZ670,Obs,ConvWT,,1,Omicron,30,26,0.740362689,0.183554534,NA,NA,NA,NA,NA,NA,NA,N,10.3390/vaccines10050716
PZ677,Obs,PZ,,1.477121255,WT,24,21,1.986247578,2.420259483,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.chom.2021.06.001 
PZ677,Obs,ConvWT,,1.477121255,WT,24,279,2.093887251,2.178976947,NA,NA,NA,NA,NA,NA,NA,N,10.1016/j.chom.2021.06.001 
PZ693,Obs,PZ_PZ21,,1.079181246,WT,76,14,NA,NA,NA,NA,2.716837723,2.413299764,3.015359755,NA,NA,N,10.1093/cid/ciab447 
PZ693,Obs,PZ_PZ21,,1.079181246,WT,90,14,NA,NA,NA,NA,2.130333768,1.431363764,2.506505032,NA,NA,N,10.1093/cid/ciab447 
PZ693,Obs,ConvNR,,1.079181246,WT,22,62,NA,NA,NA,NA,2.28780173,1.643452676,2.423245874,NA,NA,N,10.1093/cid/ciab447 
PZ695,Obs,PZ_PZ21,,0.602059991,WT,27,0,1.913813852,NA,1.79518459,2.030194785,NA,NA,NA,NA,NA,N,10.1016/j.ebiom.2021.103539 
PZ695,Obs,PZ_PZ21,,0.602059991,WT,27,28,2.80106053,NA,2.677515705,2.924537718,NA,NA,NA,NA,NA,N,10.1016/j.ebiom.2021.103539 
PZ695,Obs,ConvALP,,0.602059991,WT,14,43,2.374565061,NA,2.009875634,2.73933496,NA,NA,NA,NA,NA,N,10.1016/j.ebiom.2021.103539 
PZ699,Obs,PZ_PZ21,,1,WT,55,0,1.255272505,NA,1.079181246,1.431363764,NA,NA,NA,NA,NA,N,10.1016/j.jinf.2021.08.008 
PZ699,Obs,PZ_PZ21,,1,WT,55,17,2.582063363,NA,2.50242712,2.660865478,NA,NA,NA,NA,NA,N,10.1016/j.jinf.2021.08.008 
PZ699,Obs,ConvWT,,1,WT,55,60,2.008600172,NA,1.812913357,2.204119983,NA,NA,NA,NA,NA,N,10.1016/j.jinf.2021.08.008 
PZ709,Obs,SV,,1,WT,36,28,0.740362689,NA,0.698970004,0.785329835,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,SV,,1,Delta,36,28,0.770852012,NA,0.698970004,0.84509804,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,SV_SV28,,1,WT,36,28,1.08278537,NA,0.995635195,1.173186268,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,SV_SV28,,1,Delta,36,28,0.819543936,NA,0.740362689,0.892094603,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,PZ,,1,WT,34,21,1.06069784,NA,0.968482949,1.155336037,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,PZ,,1,Delta,34,21,0.838849091,NA,0.763427994,0.913813852,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,PZ_PZ21,,1,WT,34,35,1.911690159,NA,1.781036939,2.042575512,NA,NA,NA,NA,NA,N,10.3390/vaccines9121442
PZ709,Obs,PZ_PZ21,,1,Delta,34,35,1.725911632,NA,1.591064607,1.860338007,NA,NA,NA,NA,NA,Y,10.3390/vaccines9121442
PZ709,Obs,ConvNR,,1,WT,79,0,1.77815125,NA,1.667452953,1.888740961,NA,NA,NA,NA,NA,N,10.3390/vaccines9121442
PZ709,Obs,ConvNR,,1,WT,79,42,1.626340367,NA,1.527629901,1.72427587,NA,NA,NA,NA,NA,N,10.3390/vaccines9121442
PZ709,Obs,ConvNR,,1,WT,79,72,1.552668216,NA,1.437750563,1.667452953,NA,NA,NA,NA,NA,N,10.3390/vaccines9121442
PZ709,Obs,ConvNR,,1,WT,40,180,1.530199698,NA,1.419955748,1.640481437,NA,NA,NA,NA,NA,N,10.3390/vaccines9121442
PZ709,Obs,ConvNR,,1,WT,8,365,1.26245109,NA,0.959041392,1.567026366,NA,NA,NA,NA,NA,N,10.3390/vaccines9121442
PZ727,Obs,AZ_AZ56,,1.301029996,WT,15,28,2.787460475,2.769377326,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
